Case Number Eviction,Folio,Filing Date
2020-007006-CC-20,131140190700,12/28/2020
2020-007022-CC-20,3021360160780,12/28/2020
2020-007024-CC-20,3031030110910,12/29/2020
2020-007038-CC-20,131270080050,12/29/2020
2020-007039-CC-20,131140250120,12/30/2020
2020-007040-CC-20,131140130020,12/30/2020
2020-007042-CC-20,3031020110500,12/30/2020
2020-007043-CC-20,131280140060,12/30/2020
2020-007044-CC-20,3031210230200,12/28/2020
2020-007045-CC-20,131250390070,12/30/2020
2020-007046-CC-20,131270280851,12/30/2020
2020-007052-CC-20,3031280133160,12/31/2020
2020-007053-CC-20,131230370340,12/31/2020
2020-007054-CC-20,3031150400110,12/31/2020
2020-007055-CC-20,431050014740,12/30/2020
2020-007056-CC-20,131140190170,12/31/2020
2020-008198-CC-21,431180032090,12/01/2020
2020-008199-CC-21,3530190170010,12/01/2020
2020-008201-CC-21,431180013790,12/01/2020
2020-008270-CC-21,431060540140,12/01/2020
2020-008271-CC-21,2720330010053,12/02/2020
2020-008275-CC-21,420250090090,12/02/2020
2020-008278-CC-21,3530190610250,12/02/2020
2020-008328-CC-21,232021330090,12/03/2020
2020-008329-CC-21,3530070061300,12/03/2020
2020-008391-CC-21,421300000081,12/03/2020
2020-008393-CC-21,430022141610,12/03/2020
2020-008405-CC-21,420270060060,12/04/2020
2020-008434-CC-21,420341680420,12/03/2020
2020-008437-CC-21,3220210120870,12/04/2020
2020-008507-CC-21,3530080160760,12/03/2020
2020-008508-CC-21,420280370300,12/07/2020
2020-008584-CC-21,420250010610,12/07/2020
2020-008588-CC-21,420360070410,12/08/2020
2020-008681-CC-21,420250860070,12/08/2020
2020-008688-CC-21,430110020180,12/09/2020
2020-008718-CC-21,420250010333,12/09/2020
2020-008730-CC-21,431200192800,12/09/2020
2020-008741-CC-21,420250120500,12/09/2020
2020-008758-CC-21,420250010334,12/09/2020
2020-008760-CC-21,420341450930,12/10/2020
2020-008762-CC-21,421310220180,12/10/2020
2020-008807-CC-21,430120300093,12/11/2020
2020-008826-CC-21,430120300090,12/11/2020
2020-008837-CC-21,430120300092,12/11/2020
2020-008939-CC-21,430110020860,12/10/2020
2020-008987-CC-21,420250930010,12/14/2020
2020-009354-CC-21,431180430120,12/18/2020
2020-009466-CC-21,420340550052,12/21/2020
2020-009642-CC-21,2730030010624,12/21/2020
2020-009643-CC-21,420260010543,12/21/2020
2020-009644-CC-21,3530200572410,12/22/2020
2020-009691-CC-21,3530170460010,12/22/2020
2020-009693-CC-21,431180140370,12/22/2020
2020-009726-CC-21,420360102540,12/22/2020
2020-009791-CC-21,420341660060,12/23/2020
2020-009797-CC-21,3530080101260,12/23/2020
2020-009813-CC-21,430120060500,12/23/2020
2020-009814-CC-21,430110020890,12/23/2020
2020-009863-CC-21,431060780040,12/28/2020
2020-010008-CC-21,3530220250010,12/29/2020
2020-010042-CC-21,3530190390740,12/30/2020
2020-010088-CC-21,430120060700,12/23/2020
2020-010089-CC-21,3530170180070,12/31/2020
2020-022315-CC-25,3030140100032,11/30/2020
2020-022316-CC-25,1540120460010,12/01/2020
2020-022341-CC-25,141050480030,12/01/2020
2020-022370-CC-25,141060141030,12/01/2020
2020-022392-CC-23,3421080102140,12/01/2020
2020-022460-CC-23,622280410020,12/01/2020
2020-022470-CC-23,821210130310,12/01/2020
2020-022501-CC-23,622190001530,12/01/2020
2020-022504-CC-23,3421040180020,12/01/2020
2020-022505-CC-23,3421040040210,12/01/2020
2020-022506-CC-23,622290440120,12/01/2020
2020-022523-CC-26,1078130280160,11/30/2020
2020-022524-CC-26,1078130080161,11/30/2020
2020-022529-CC-23,3021350022310,12/02/2020
2020-022543-CC-23,622300230331,12/02/2020
2020-022559-CC-23,1722320220470,12/02/2020
2020-022573-CC-23,3421050165150,12/02/2020
2020-022582-CC-23,722080061260,12/02/2020
2020-022588-CC-23,3421040160250,12/02/2020
2020-022589-CC-23,621260143880,12/02/2020
2020-022599-CC-23,3020120510020,12/02/2020
2020-022601-CC-26,3060070130510,12/01/2020
2020-022607-CC-23,3020110803280,11/27/2020
2020-022608-CC-23,722090060720,12/02/2020
2020-022610-CC-23,3012320210470,12/02/2020
2020-022616-CC-25,131330920020,12/03/2020
2020-022616-CC-26,3049270460090,12/01/2020
2020-022646-CC-23,821220110170,12/03/2020
2020-022662-CC-23,3122140200610,12/03/2020
2020-022663-CC-23,3421040270130,12/03/2020
2020-022669-CC-26,3059260010010,12/01/2020
2020-022675-CC-25,3040290100040,12/04/2020
2020-022677-CC-23,132070540170,12/03/2020
2020-022679-CC-23,821280050160,12/03/2020
2020-022739-CC-26,3069340030920,12/02/2020
2020-022740-CC-26,1078120290130,12/02/2020
2020-022753-CC-26,3059030460200,12/02/2020
2020-022768-CC-23,622271030760,12/04/2020
2020-022770-CC-23,722090062340,12/03/2020
2020-022806-CC-25,3040290011150,12/04/2020
2020-022820-CC-23,622300200040,12/04/2020
2020-022830-CC-26,3050310230030,12/03/2020
2020-022846-CC-26,1678240200400,12/03/2020
2020-022847-CC-23,622300061270,12/07/2020
2020-022866-CC-23,3021350100520,12/07/2020
2020-022867-CC-26,3059030111410,12/03/2020
2020-022870-CC-26,3069270280010,12/03/2020
2020-022872-CC-26,3049130090950,12/03/2020
2020-022873-CC-23,3122140410670,12/04/2020
2020-022876-CC-23,3421010040620,12/07/2020
2020-022880-CC-23,3021130060110,12/07/2020
2020-022881-CC-23,722160160020,12/07/2020
2020-022888-CC-23,3022040400120,12/07/2020
2020-022893-CC-23,821220040140,12/07/2020
2020-022895-CC-23,722170030210,12/08/2020
2020-022896-CC-23,3122140211470,12/08/2020
2020-022897-CC-23,3022200022951,12/08/2020
2020-022926-CC-25,940360290090,12/09/2020
2020-022965-CC-23,622190960070,12/08/2020
2020-022966-CC-23,2822030832170,12/04/2020
2020-022967-CC-23,2812340350140,12/08/2020
2020-022977-CC-26,3530190181470,12/04/2020
2020-022978-CC-26,3069020220520,12/03/2020
2020-022979-CC-23,3022060580010,12/08/2020
2020-022979-CC-26,3049030200050,12/04/2020
2020-022981-CC-23,2822030762010,12/08/2020
2020-022982-CC-26,3059040540070,12/04/2020
2020-022983-CC-26,1678250391200,12/04/2020
2020-022991-CC-23,821220090130,12/08/2020
2020-023010-CC-25,341190042980,12/09/2020
2020-023016-CC-23,1132060110020,12/08/2020
2020-023017-CC-23,821280060011,12/08/2020
2020-023020-CC-23,622290080030,12/08/2020
2020-023021-CC-23,3020110832310,12/09/2020
2020-023048-CC-23,821220330070,12/09/2020
2020-023052-CC-23,3122140185020,12/09/2020
2020-023055-CC-23,3021240080440,12/09/2020
2020-023057-CC-26,3059270301270,12/07/2020
2020-023072-CC-26,3050320100890,12/07/2020
2020-023073-CC-23,722090062770,12/09/2020
2020-023073-CC-26,3049230050700,12/07/2020
2020-023124-CC-23,3022060360030,12/09/2020
2020-023125-CC-23,3012311270010,12/09/2020
2020-023142-CC-23,3012310991190,12/09/2020
2020-023143-CC-23,3020110260390,12/09/2020
2020-023151-CC-26,3060180110590,12/07/2020
2020-023210-CC-23,3421150080860,12/10/2020
2020-023215-CC-25,3041080280690,12/11/2020
2020-023216-CC-23,621260164660,12/10/2020
2020-023278-CC-23,3021270110350,12/10/2020
2020-023282-CC-25,3040320010050,12/14/2020
2020-023283-CC-25,3040350380030,12/14/2020
2020-023286-CC-23,3421050163020,12/10/2020
2020-023287-CC-23,3421120380560,12/10/2020
2020-023293-CC-26,3050070630360,12/07/2020
2020-023317-CC-23,3020010120810,12/11/2020
2020-023318-CC-23,1722300311250,12/11/2020
2020-023324-CC-23,622210340011,12/11/2020
2020-023326-CC-23,622190620080,12/11/2020
2020-023329-CC-25,3041080330210,12/14/2020
2020-023332-CC-23,821220110524,12/11/2020
2020-023343-CC-23,132070270160,12/11/2020
2020-023357-CC-23,3022200021982,12/11/2020
2020-023361-CC-26,3059240090020,12/08/2020
2020-023370-CC-25,3040280000100,12/15/2020
2020-023390-CC-25,140010057470,12/15/2020
2020-023390-CC-26,3079040390010,12/08/2020
2020-023391-CC-26,1679300010070,12/08/2020
2020-023393-CC-26,3079040042170,12/08/2020
2020-023394-CC-26,3059210050110,12/08/2020
2020-023395-CC-26,3069120010060,12/08/2020
2020-023396-CC-26,3069260120250,12/08/2020
2020-023397-CC-26,1078130280360,12/08/2020
2020-023435-CC-26,3049260560510,12/08/2020
2020-023452-CC-23,821220070310,12/14/2020
2020-023466-CC-25,341200172250,12/16/2020
2020-023472-CC-23,3022320100900,12/14/2020
2020-023475-CC-23,3020030442400,12/14/2020
2020-023476-CC-23,821210021280,12/14/2020
2020-023477-CC-23,132070120020,12/14/2020
2020-023512-CC-25,140020010160,12/18/2020
2020-023528-CC-23,132180151110,12/14/2020
2020-023529-CC-26,3059340380760,12/09/2020
2020-023545-CC-26,1079290143390,12/09/2020
2020-023546-CC-26,1079290140190,12/09/2020
2020-023548-CC-26,1079180140840,12/09/2020
2020-023560-CC-25,102030601050,12/17/2020
2020-023564-CC-25,3040140081030,12/18/2020
2020-023583-CC-26,3060300010156,12/09/2020
2020-023591-CC-26,3059240090010,12/09/2020
2020-023593-CC-26,3059080080450,12/09/2020
2020-023594-CC-26,3059030451090,12/09/2020
2020-023596-CC-26,3060070170010,12/09/2020
2020-023597-CC-26,3059240090021,12/09/2020
2020-023598-CC-26,3049331161400,12/09/2020
2020-023599-CC-26,3049331161340,12/09/2020
2020-023603-CC-23,722210032300,12/15/2020
2020-023604-CC-23,722210032060,12/15/2020
2020-023606-CC-26,3059340100330,12/09/2020
2020-023608-CC-26,3069130120140,12/09/2020
2020-023609-CC-26,3069330320010,12/09/2020
2020-023614-CC-23,3012340820010,12/15/2020
2020-023615-CC-23,3122110400010,12/15/2020
2020-023617-CC-26,1079290141960,12/09/2020
2020-023619-CC-26,3050050250050,12/09/2020
2020-023646-CC-23,3421160030120,12/15/2020
2020-023653-CC-23,722170120160,12/15/2020
2020-023665-CC-23,3022310370360,12/15/2020
2020-023687-CC-23,821210020850,12/15/2020
2020-023698-CC-23,3021010370730,12/15/2020
2020-023698-CC-26,3050320001010,12/10/2020
2020-023700-CC-23,821280050090,12/15/2020
2020-023702-CC-23,821210041430,12/15/2020
2020-023707-CC-23,3021240110630,12/15/2020
2020-023709-CC-23,3022200023580,12/15/2020
2020-023710-CC-23,3421110090140,12/15/2020
2020-023744-CC-26,3050040170200,12/10/2020
2020-023745-CC-26,3069330310010,12/10/2020
2020-023749-CC-23,3020120490030,12/16/2020
2020-023762-CC-23,622190070460,12/16/2020
2020-023763-CC-23,131120110270,12/16/2020
2020-023775-CC-26,3060180010590,12/10/2020
2020-023785-CC-23,3122020421750,12/16/2020
2020-023790-CC-25,3040230190030,12/18/2020
2020-023791-CC-23,622210170010,12/16/2020
2020-023800-CC-26,3079040260190,12/09/2020
2020-023801-CC-26,3069120460220,12/10/2020
2020-023822-CC-23,622290830040,12/17/2020
2020-023824-CC-23,622290830050,12/17/2020
2020-023824-CC-25,341170056550,12/21/2020
2020-023825-CC-25,3040180000020,12/21/2020
2020-023830-CC-23,3021010370170,12/17/2020
2020-023841-CC-25,3040150041230,12/21/2020
2020-023842-CC-25,341080092220,12/21/2020
2020-023844-CC-25,341080092230,12/21/2020
2020-023845-CC-25,341080092240,12/21/2020
2020-023854-CC-26,3059340190260,12/11/2020
2020-023863-CC-26,3059030170220,12/11/2020
2020-023872-CC-23,3411350270010,12/17/2020
2020-023876-CC-26,3050070720210,12/11/2020
2020-023887-CC-23,2822030790240,12/17/2020
2020-023888-CC-23,622280100480,12/17/2020
2020-023912-CC-23,722090050700,12/18/2020
2020-023913-CC-23,3021060240440,12/16/2020
2020-023916-CC-26,3060180100270,12/11/2020
2020-023920-CC-26,3059090060012,12/11/2020
2020-023922-CC-23,132180130030,12/18/2020
2020-023928-CC-23,3012310451180,12/18/2020
2020-023945-CC-23,3421120280440,12/18/2020
2020-023957-CC-23,2822030671060,12/18/2020
2020-023958-CC-23,622290492110,12/18/2020
2020-023965-CC-26,3079020040010,12/12/2020
2020-023966-CC-23,3122020342010,12/18/2020
2020-023974-CC-23,2812340200060,12/18/2020
2020-024053-CC-23,132070070200,12/21/2020
2020-024065-CC-23,131120080730,12/21/2020
2020-024068-CC-23,3421090095950,12/21/2020
2020-024076-CC-23,3012311270020,12/21/2020
2020-024093-CC-25,3040110150121,12/23/2020
2020-024097-CC-23,3021350420010,12/21/2020
2020-024099-CC-23,3020110250010,12/21/2020
2020-024140-CC-23,622290500460,12/21/2020
2020-024141-CC-23,3421110111190,12/21/2020
2020-024144-CC-26,3050050192460,12/14/2020
2020-024151-CC-23,132180541300,12/21/2020
2020-024153-CC-23,132070140240,12/21/2020
2020-024154-CC-23,722160310400,12/22/2020
2020-024155-CC-23,3022320040050,12/22/2020
2020-024167-CC-26,1678240340020,12/14/2020
2020-024203-CC-23,3122140182260,12/22/2020
2020-024205-CC-23,3022180021940,12/22/2020
2020-024206-CC-23,3421120380180,12/22/2020
2020-024207-CC-23,3122140180001,12/22/2020
2020-024208-CC-23,3411340131110,12/22/2020
2020-024216-CC-23,3012340030590,12/22/2020
2020-024217-CC-23,3012310590430,12/22/2020
2020-024218-CC-23,3022080330440,12/22/2020
2020-024219-CC-23,821280040060,12/22/2020
2020-024241-CC-26,3069130010130,12/15/2020
2020-024256-CC-26,78130280170,12/15/2020
2020-024270-CC-26,3059240362600,12/15/2020
2020-024283-CC-25,3040350560030,12/28/2020
2020-024284-CC-25,3040350560010,12/28/2020
2020-024285-CC-25,3040350560020,12/28/2020
2020-024292-CC-23,3421150041090,12/23/2020
2020-024295-CC-23,3421120290010,12/23/2020
2020-024297-CC-23,722090160010,12/23/2020
2020-024300-CC-23,821210190280,12/23/2020
2020-024307-CC-26,3060050600030,12/15/2020
2020-024314-CC-26,1079290131530,12/15/2020
2020-024326-CC-23,722070560030,12/23/2020
2020-024328-CC-23,3122110801110,12/21/2020
2020-024329-CC-23,622300071240,12/21/2020
2020-024330-CC-23,3021130350190,12/22/2020
2020-024351-CC-25,940360190070,12/29/2020
2020-024352-CC-26,3350330600010,12/15/2020
2020-024354-CC-23,3021010370470,12/23/2020
2020-024365-CC-25,3040100200460,12/29/2020
2020-024395-CC-25,3040280050030,12/30/2020
2020-024413-CC-25,3040160020620,12/30/2020
2020-024414-CC-25,1540120320010,12/30/2020
2020-024485-CC-26,3049330960060,12/15/2020
2020-024500-CC-26,3068010013180,12/16/2020
2020-024553-CC-26,3050020990010,12/16/2020
2020-024554-CC-26,1678240000680,12/16/2020
2020-024555-CC-26,3069340240010,12/16/2020
2020-024557-CC-26,1079100280830,12/17/2020
2020-024589-CC-25,3040080402310,12/31/2020
2020-024594-CC-23,3022320101290,12/28/2020
2020-024608-CC-23,3031150170380,12/28/2020
2020-024635-CC-23,3020030490290,12/28/2020
2020-024644-CC-23,3122110461830,12/28/2020
2020-024674-CC-26,1079290143330,12/17/2020
2020-024675-CC-26,3060060030046,12/17/2020
2020-024677-CC-26,3660160220950,12/18/2020
2020-024723-CC-23,3032060000050,12/29/2020
2020-024772-CC-23,2822030850910,12/28/2020
2020-024781-CC-23,3022050000100,12/30/2020
2020-024816-CC-26,3060300031750,12/18/2020
2020-024820-CC-23,621260190340,12/30/2020
2020-024820-CC-26,1079080010150,12/17/2020
2020-024841-CC-23,722080061900,12/30/2020
2020-024865-CC-23,3421110111040,12/30/2020
2020-024888-CC-23,622280110220,12/31/2020
2020-024899-CC-26,1678240070630,12/18/2020
2020-024905-CC-23,3421100510250,12/31/2020
2020-024916-CC-23,3411350190090,12/23/2020
2020-024928-CC-26,3079020010240,12/18/2020
2020-024959-CC-26,3059040720800,12/18/2020
2020-024963-CC-26,3060080200010,12/21/2020
2020-025005-CC-26,3069240001630,12/21/2020
2020-025103-CC-26,3049230320480,12/22/2020
2020-025251-CC-26,1678240250020,12/23/2020
2020-025255-CC-26,1079160081010,12/23/2020
2020-025259-CC-26,1079170201780,12/22/2020
2020-025264-CC-26,3050300080740,12/23/2020
2020-025273-CC-26,1079210050130,12/23/2020
2020-025341-CC-26,3069120230500,12/23/2020
2020-025360-CC-26,3069330141670,12/22/2020
2020-025480-CC-26,3660050980030,12/28/2020
2020-025498-CC-26,1079150120140,12/28/2020
2020-025504-CC-26,3049150640710,12/28/2020
2020-025598-CC-26,3069350050830,12/28/2020
2020-025620-CC-26,3059270350010,12/29/2020
2020-025626-CC-26,3059280060110,12/29/2020
2020-025629-CC-26,3049260150140,12/28/2020
2020-025630-CC-26,3050190022080,12/28/2020
2020-025633-CC-26,3049280090740,12/29/2020
2020-025676-CC-26,3059040020530,12/29/2020
2020-025678-CC-26,1079160081940,12/29/2020
2020-025679-CC-26,1078130480060,12/29/2020
2020-025682-CC-26,3060190112020,12/29/2020
2020-025718-CC-26,1079170210310,12/30/2020
2020-025786-CC-26,1079160110210,12/30/2020
2020-025787-CC-26,3079020190740,12/30/2020
2020-025826-CC-26,3059330080680,12/30/2020
2020-025835-CC-26,3660050060290,12/30/2020
2020-025867-CC-26,3350280320340,12/31/2020
2020-025868-CC-26,3350320071030,12/31/2020
2020-025869-CC-26,3049280022180,12/31/2020
2020-025879-CC-26,3059270060500,12/31/2020
2020-025886-CC-26,3050290330020,12/31/2020
2020-028346-CC-05,141030250040,11/30/2020
2020-028606-CC-05,131240470010,12/01/2020
2020-028607-CC-05,101110701010,12/01/2020
2020-028608-CC-05,3530220341860,12/01/2020
2020-028611-CC-05,101140301270,12/01/2020
2020-028612-CC-05,131310110370,12/01/2020
2020-028613-CC-05,141020061570,12/01/2020
2020-028614-CC-05,141380031520,12/01/2020
2020-028616-CC-05,102030201190,12/01/2020
2020-028617-CC-05,102030201180,12/01/2020
2020-028618-CC-05,131130600030,12/02/2020
2020-028619-CC-05,141370634250,12/02/2020
2020-028621-CC-05,141020051240,12/02/2020
2020-028658-CC-05,141090020390,12/02/2020
2020-028767-CC-05,141381331970,12/02/2020
2020-028842-CC-05,132300270010,12/03/2020
2020-028983-CC-05,141380660320,12/03/2020
2020-028984-CC-05,141381631440,12/03/2020
2020-028985-CC-05,102030101030,12/03/2020
2020-028993-CC-05,131350260050,12/04/2020
2020-029015-CC-05,1078120150042,12/04/2020
2020-029171-CC-05,141370511510,12/04/2020
2020-029173-CC-05,101080901080,12/04/2020
2020-029180-CC-05,141391351120,12/07/2020
2020-029256-CC-05,3530220286680,12/07/2020
2020-029315-CC-05,141380031390,12/07/2020
2020-029316-CC-05,530240091490,12/07/2020
2020-029317-CC-05,141160490010,12/07/2020
2020-029318-CC-05,3049020370890,12/07/2020
2020-029334-CC-05,141380032940,12/07/2020
2020-029338-CC-05,131350260200,12/08/2020
2020-029339-CC-05,101120002020,12/08/2020
2020-029362-CC-05,101020401020,12/08/2020
2020-029373-CC-05,131350890210,12/08/2020
2020-029446-CC-05,141020062520,12/08/2020
2020-029447-CC-05,141050082080,12/08/2020
2020-029571-CC-05,141160040350,12/09/2020
2020-029665-CC-05,141020610020,12/09/2020
2020-029666-CC-05,102000102010,12/09/2020
2020-029667-CC-05,141150120210,12/09/2020
2020-029672-CC-05,3030150010130,12/09/2020
2020-029674-CC-05,141381140200,12/10/2020
2020-029747-CC-05,131130470010,12/10/2020
2020-029748-CC-05,131350260080,12/10/2020
2020-029749-CC-05,3530220360096,12/10/2020
2020-029754-CC-05,102020501220,12/10/2020
2020-029800-CC-05,141030120510,12/10/2020
2020-029801-CC-05,141020390040,12/10/2020
2020-029802-CC-05,141380510430,12/10/2020
2020-029805-CC-05,131340230010,12/11/2020
2020-029807-CC-05,141030402120,12/11/2020
2020-029808-CC-05,132300960480,12/11/2020
2020-029815-CC-05,141210160660,12/10/2020
2020-029854-CC-05,141160230351,12/11/2020
2020-029921-CC-05,102060501131,12/11/2020
2020-029923-CC-05,131340390170,12/11/2020
2020-029924-CC-05,141391252530,12/13/2020
2020-029927-CC-05,141100270150,12/14/2020
2020-029928-CC-05,102090001030,12/14/2020
2020-030021-CC-05,141020110160,12/14/2020
2020-030022-CC-05,131340140370,12/14/2020
2020-030023-CC-05,132310530010,12/14/2020
2020-030108-CC-05,141380930010,12/15/2020
2020-030109-CC-05,131350260310,12/15/2020
2020-030125-CC-05,131340010010,12/15/2020
2020-030129-CC-05,131330300800,12/15/2020
2020-030130-CC-05,141370591520,12/15/2020
2020-030159-CC-05,131330030230,12/15/2020
2020-030160-CC-05,2530310270010,12/15/2020
2020-030190-CC-05,141381613980,12/15/2020
2020-030191-CC-05,141060140050,12/15/2020
2020-030192-CC-05,131240150260,12/15/2020
2020-030193-CC-05,141020062650,12/15/2020
2020-030194-CC-05,3030531270160,12/15/2020
2020-030195-CC-05,101050201080,12/16/2020
2020-030257-CC-05,131320441810,12/16/2020
2020-030259-CC-05,3530270010160,12/16/2020
2020-030260-CC-05,102050601041,12/16/2020
2020-030262-CC-05,141160092800,12/16/2020
2020-030264-CC-05,141210076990,12/16/2020
2020-030265-CC-05,3049040100070,12/16/2020
2020-030391-CC-05,3049110230520,12/18/2020
2020-030392-CC-05,141380012500,12/18/2020
2020-030393-CC-05,2540060011435,12/18/2020
2020-030403-CC-05,132300550010,12/16/2020
2020-030404-CC-05,141150060320,12/16/2020
2020-030405-CC-05,141380930010,12/16/2020
2020-030406-CC-05,131360092000,12/16/2020
2020-030407-CC-05,141380031610,12/16/2020
2020-030408-CC-05,102020601110,12/16/2020
2020-030410-CC-05,132180320010,12/16/2020
2020-030414-CC-05,132300900280,12/17/2020
2020-030417-CC-05,3031120210330,12/18/2020
2020-030418-CC-05,102010501170,12/18/2020
2020-030420-CC-05,3040020550010,12/18/2020
2020-030516-CC-05,102060401160,12/18/2020
2020-030519-CC-05,131341211510,12/18/2020
2020-030526-CC-05,3530220280220,12/18/2020
2020-030527-CC-05,141040220550,12/18/2020
2020-030528-CC-05,141370590001,12/21/2020
2020-030532-CC-05,141160092750,12/21/2020
2020-030535-CC-05,141110130910,12/21/2020
2020-030539-CC-05,3030140220030,12/21/2020
2020-030574-CC-05,102050701060,12/21/2020
2020-030575-CC-05,2230030110010,12/21/2020
2020-030576-CC-05,131350100030,12/21/2020
2020-030577-CC-05,141100633740,12/21/2020
2020-030578-CC-05,141211260010,12/21/2020
2020-030639-CC-05,141020058640,12/22/2020
